name,lat,lon
"Konalantie 12, Helsinki",60.226828,24.85204
"Kirvisenkuja 1, Vantaa",60.365669,25.069156
"Ulvilantie 25, Helsinki",60.209483,24.87265
"Helsingin medialukio, Helsinki",60.269825,25.030543
"Maistraatinportti 4, Helsinki",60.198185,24.926011
"Kruununhaka, Helsinki",60.173005,24.953536
"Matinkartanontie 1, Espoo",60.15664,24.752658
"Jupperin koulu, Espoo",60.249012,24.769721
"Myllynkivenkuja 4, Vantaa",60.284616,24.837486
"Katajanokanlaituri 6, Helsinki",60.165302,24.963664
"Aamuruskontie 2, Helsinki",60.283712,25.028118
"Opastinsilta 8, Helsinki",60.198971,24.939272
"Hertaksentie 2, Vantaa",60.290616,25.041832
"Mikkelä, Espoo",60.204998,24.635395
"Vanha Turuntie 75, Espoo",60.220298,24.692154
"Rastilantie 5, Helsinki",60.214278,25.131276
"Pronssitie 4, Helsinki",60.231261,24.883609
"Mannerheimintie 120, Helsinki",60.192271,24.909211
"Peltokyläntie, Helsinki",60.268678,24.982448
"Raikurinne 1, Vantaa",60.277398,24.863754
"Kielotie 21, Vantaa",60.298415,25.041474
"Betonimiehenkuja 3, Espoo",60.180546,24.831856
"Korkeavuorenkatu 1, Helsinki",60.159586,24.947132
"Nuijamäki 6, Espoo",60.210895,24.764078
"Siemenkuja 3, Helsinki",60.254994,25.011555
"Kuusisaari, Helsinki",60.185767,24.861868
"Bemböle, Espoo",60.224645,24.680813
"Aapelinkatu, Espoo",60.155153,24.75022
"Palokunnanmäki 1, Vantaa",60.299487,25.035003
"Takomotie 8, Helsinki",60.21786,24.873533
"Gyldenintie 6, Helsinki",60.160334,24.877154
"Väinölänkatu 17, Helsinki",60.213773,24.954594
"Kirstinkatu 2, Helsinki",60.185577,24.946393
"Keilaranta 10, Espoo",60.178655,24.834253
"Kaitaan koulu ja lukio, Espoo",60.149483,24.696579
"Hiihtäjäntie 1, Helsinki",60.194861,25.0284
"Aleksis Kiven katu, Helsinki",60.195079,24.938804
"Kauriintie 4, Helsinki",60.272397,24.991042
"Hevostilantie 1, Espoo",60.270343,24.7557
"Kutojantie 4, Espoo",60.211286,24.750026
"Meriusva 5, Espoo",60.154713,24.636514
"Kaivosvoudintie 4, Vantaa",60.265307,24.869261
"Ukonkivenpolku 4, Vantaa",60.262,24.868066
"Sepontie 1, Espoo",60.188206,24.790929
"Maininkipuisto, Espoo",60.151956,24.646389
"Bulevardi 28, Helsinki",60.163679,24.935972
"Bulevardi 6, Helsinki",60.165691,24.942317
"Fredrikinkatu 20, Helsinki",60.162696,24.938593
"Tiedekeskus Heureka, Vantaa",60.287679,25.04021
"Ilmalankatu 2, Helsinki",60.205584,24.916683
"Jakomäentie, Helsinki",60.25535,25.069746
"Albertinkatu 25, Helsinki",60.163818,24.934504
"Leinikkitie 11, Vantaa",60.310453,25.033168
"Piispanportti 12, Espoo",60.163912,24.735801
"Porvoonkatu 14, Helsinki",60.19064,24.945048
"Kuusitie 4, Helsinki",60.19491,24.900546
"Myllymatkantie 4, Helsinki",60.224788,25.064394
"Kumpulantie 1, Helsinki",60.19642,24.941259
"Urheilupuistontie 3, Espoo",60.177784,24.785949
"Rosendalinkuja 3, Vantaa",60.267621,24.966999
"Salmisaarenranta 11, Helsinki",60.16623,24.899943
"Finnoontie 12, Espoo",60.169932,24.690605
"Eteläranta 8, Helsinki",60.164675,24.952095
"Tilanhoitajankaari 8, Helsinki",60.231701,25.031208
"Karakalliontie 5, Espoo",60.227462,24.764286
"Keskuskatu 2, Helsinki",60.168616,24.942134
"Sörnäistenkatu 19, Helsinki",60.194329,24.973429
"Bulevardi 7, Helsinki",60.164972,24.938235
"Myrskyläntie 22, Helsinki",60.224404,24.969586
"Suutarila, Helsinki",60.283659,25.010861
"Mankkaantie 2, Espoo",60.19413,24.768142
"Teuvo Pakkalan Tie 1, Helsinki",60.227585,24.90326
"Kanneltie 8, Helsinki",60.241196,24.878596
"Junailijankuja 10, Helsinki",60.200452,24.936008
"Keilaranta 13, Espoo",60.178052,24.836384
"Tiedekeskus Heureka, Vantaa",60.287679,25.04021
"Itämerenkatu 23, Helsinki",60.163454,24.906717
"Kiviaidankatu 2, Helsinki",60.153845,24.88313
"Kivipadontie 4, Helsinki",60.23191,24.948424
"Airport Hotel Pilotti;Ravintola Volare, Vantaa",60.284674,24.965799
"Elimäenkatu 5, Helsinki",60.193841,24.951613
"Piispankalliontie 17, Espoo",60.168863,24.750639
"Pitäjänmäentie 14, Helsinki",60.214903,24.875692
"Liusketie 2, Helsinki",60.235564,25.013221
"Kaarlenkatu 11, Helsinki",60.186015,24.952011
"Pikku Satamakatu 2, Helsinki",60.165942,24.964381
"Viikinkaari 4, Helsinki",60.226327,25.014755
"Käpylänaukio 1, Helsinki",60.213374,24.943932
"Puunhaltijankuja 1, Vantaa",60.323069,25.042696
"Vanha Tapanilantie, Helsinki",60.261386,25.015923
"Koivuvaarankuja 2, Vantaa",60.256229,24.814253
"Takkatie 1, Helsinki",60.221812,24.861234
"Viherlaaksonranta 7, Espoo",60.227757,24.730368
"Leinelänkaari 14, Vantaa",60.324567,25.038857
"Asentajankatu 6, Helsinki",60.198182,25.043374
"Mäkelänkatu 13, Helsinki",60.192352,24.961645
"Männikkötie 5, Helsinki",60.226045,24.929885
"Masalan asema, Kirkkonummi",60.158645,24.53919
"Haapaniemenkatu 5, Helsinki",60.181137,24.957907
"Castréninkatu 3, Helsinki",60.184066,24.94564
"Laajavuorenkuja 3, Vantaa",60.281109,24.8411
"Mäkitorpantie 1, Helsinki",60.221632,24.948218
"Petter Wetterin tie 1, Helsinki",60.192358,25.031349
"Leppäsuonkatu 9, Helsinki",60.169429,24.922867
"Ratatie 11, Vantaa",60.293002,25.044729
"Nauriskaski, Espoo",60.172957,24.652785
"Lehtovuorenkatu 6, Helsinki",60.249,24.833529
"Sörnäisten Rantatie 22, Helsinki",60.186951,24.970241
"Töölönkatu 55, Helsinki",60.184897,24.918896
"Nervanderinkatu 13, Helsinki",60.173932,24.928784
"Pirttikorpi 7, Espoo",60.171165,24.637243
"Rajatorpantie 41, Vantaa",60.255316,24.817152
"Harmotie 1, Vantaa",60.276696,25.100716
"Savela, Helsinki",60.238316,24.986036
"Eerikinkatu 27, Helsinki",60.165373,24.929413
"Korppaanmäentie 1, Helsinki",60.203959,24.89856
"Kotisaarenkatu 3, Helsinki",60.202382,24.969648
"Hämeentie 6, Helsinki",60.180892,24.951807
"Kasarmikatu 21, Helsinki",60.165862,24.94811
"Helsinginkatu 21, Helsinki",60.18721,24.952658
"Kuntatalo, Helsinki",60.183931,24.940627
"Elimäenkatu 30, Helsinki",60.197463,24.947129
"Leinikkitie 9, Vantaa",60.310415,25.034238
"Martinkeskus, Vantaa",60.276645,24.847481
"Leppävaaran stadion, Espoo",60.225827,24.799135
"Hämeentie, Helsinki",60.198494,24.961933
"Kiviteltankatu 3, Helsinki",60.228791,24.996439
"Erik Palménin Aukio 1, Helsinki",60.203817,24.96079
"Itämerenkatu 12, Helsinki",60.1632,24.916249
"Itälahdenkatu 1, Helsinki",60.14758,24.882866
"Mikkolantie 1, Helsinki",60.234234,24.975155
"Maunulan Yhteiskoulu ja Helsingin matematiikkalukio, Helsinki",60.230034,24.924964
"Mannerheimintie 79, Helsinki",60.193012,24.909488
"Lummetie 1, Vantaa",60.296159,25.044396
"Kauppakartanonkatu 16, Helsinki",60.207401,25.082383
"Esterinportti 2, Helsinki",60.19695,24.928001
"Otaranta 2, Espoo",60.183834,24.836668
"Mannerheimintie 14, Helsinki",60.168401,24.939858
"Mannerheimintie 3, Helsinki",60.169551,24.940994
"Sturenkatu 37, Helsinki",60.195522,24.959449
"Vanha Viertotie 21, Helsinki",60.211066,24.88455
"Kivelän sairaala, Helsinki",60.180682,24.918235
"Helsingin rautatieasema, Helsinki",60.171831,24.9412
"Lautatarhankatu 6, Helsinki",60.189304,24.970835
"Henrik Lättiläisen Katu 3, Helsinki",60.225084,24.987077
"Rinnekoti, Espoo",60.35292,24.654663
"Kaivokatu 10, Helsinki",60.169551,24.940994
"Kauppamiehentie 1, Espoo",60.176593,24.801788
"Takojankuja 3, Kerava",60.403119,25.140318
"Purotie 8, Helsinki",60.215018,24.867688
"Ramsaynkuja 1, Espoo",60.195333,24.589081
"Intiankatu 1, Helsinki",60.20654,24.972567
"Ratapihantie 1, Helsinki",60.197796,24.93733
"Mäkelänkatu 50, Helsinki",60.196323,24.951837
"Lammastie, Vantaa",60.260166,24.805211
"Kalevankatu 1, Helsinki",60.168401,24.939858
"Venäläinen koulu, 1948, Helsinki",60.237889,24.897051
"Ryytimaa 1, Espoo",60.239967,24.71012
"Pursimiehenkatu, Helsinki",60.159616,24.938459
"Alakaupunki, E4034, Espoo",60.155289,24.631323
"Siltakuja 1, Sipoo",60.366397,25.260643
"Tuusulantaival 42, Kerava",60.408623,25.08317
"Sörnäisten Rantatie 6, Helsinki",60.179463,24.954096
"Pyhtäänkorvenkuja 6, Vantaa",60.300852,24.970437
"Hiomotie 42, Helsinki",60.218944,24.869978
"Dagmarinkatu 5, Helsinki",60.173555,24.929385
"Fleminginkatu 23, Helsinki",60.188721,24.953339
"Fleminginkatu 25, Helsinki",60.189259,24.953305
"Haapaniemenrinne 1, Espoo",60.251571,24.724129
"Töölöntullinkatu 1, Helsinki",60.189627,24.915259
"Aleksis Kiven Katu 3, Helsinki",60.189727,24.957461
"Kirstintie 30, Espoo",60.205473,24.672928
"Itäportti 1, Espoo",60.175491,24.73742
"Kirkkokatu 6, Helsinki",60.170835,24.957805
"Porthaninkatu 15, Helsinki",60.183834,24.955068
"Siilitie 7, Helsinki",60.210092,25.040372
"Rörstrandinkatu, Helsinki",60.206102,24.978063
"Porintie 1, Helsinki",60.203991,24.871273
"Kylänvanhimmantie 29, Helsinki",60.228437,24.96372
"Tyynenmerenkatu 3, Helsinki",60.158922,24.921242
"Köydenpunojankatu 8, Helsinki",60.163579,24.923272
"Vanha Turuntie 14, Kauniainen",60.221526,24.717943
"Kala-Matti 1, Espoo",60.157937,24.737293
"Katajaharju, Helsinki",60.168296,24.857289
"Kangasalantie 13, Helsinki",60.197767,24.955752
"Savelantie 3, Helsinki",60.24034,24.993349
"Unioninkatu 37, Helsinki",60.173556,24.950785
"Porttikuja 1, Espoo",60.199451,24.768321
"Trillakatu 1, Espoo",60.217276,24.786229
"Suezinkatu 3, Helsinki",60.158603,24.920379
"Albertinkatu 1, Helsinki",60.159703,24.940799
"Vilhonvuorenkatu 1, Helsinki",60.187593,24.963528
"Simonkatu 9, Helsinki",60.169125,24.935
"Takomotie 23, Helsinki",60.218489,24.872987
"Viikintie 1, Helsinki",60.216375,24.981997
"Kämnerintie 4, Helsinki",60.277457,25.027843
"Varikkotie, Helsinki",60.208882,25.062809
"Castréninkatu 18, Helsinki",60.185601,24.947347
"Viljo Sohkasen Katu 3, Vantaa",60.29784,25.051244
"Katajalaakso 1, Espoo",60.167526,24.625624
"Kaadekuja 1, Helsinki",60.253901,25.074531
"Kivikonkaari 14, Helsinki",60.238829,25.06763
"Kivihaantie 1, Helsinki",60.209682,24.904312
"Itämerenkatu 3, Helsinki",60.163956,24.91977
"Liisankatu 16, Helsinki",60.173908,24.954387
"Laajalahdentie 23, Helsinki",60.201696,24.878242
"Helsingintie 10, Kauniainen",60.213169,24.7356
"Kaupintie 14, Helsinki",60.230126,24.882328
"Maapadontie 1, Helsinki",60.231585,24.94942
"Maininkitie 9, Espoo",60.151864,24.64753
"Kaarlenkatu 1, Helsinki",60.184468,24.951908
"Mannerheimintie 91, Helsinki",60.19466,24.904621
"Perkkaantie 3, Espoo",60.216763,24.821467
"Melkonkatu 1, Helsinki",60.147554,24.885137
"Koisotie 4, Vantaa",60.301184,25.016188
"Leppävaaran stadion, Espoo",60.225827,24.799135
"Sturenkatu 25, Helsinki",60.193471,24.955605
"Poutamäentie 13, Helsinki",60.219315,24.852333
"Myllypurontie, Helsinki",60.224873,25.059304
"Myllypurontie 22, Helsinki",60.223903,25.061594
"Rajamänty, E1501, Espoo",60.22565,24.74736
"Otaniementie 9, Espoo",60.184755,24.827755
"Brahenkatu, Helsinki",60.189768,24.94839
"Olympiaranta 1, Helsinki",60.160764,24.958862
"Aleksanterinkatu 9, Helsinki",60.169168,24.948192
"Matinkatu 22, Espoo",60.157759,24.740027
"Mikonkatu 8, Helsinki",60.169598,24.944632
"Maistraatinkatu 1, Helsinki",60.197973,24.923949
"Minnesstensstigen 1, Helsingfors",60.236575,25.021324
"Sorolantien leikkialue, Helsinki",60.25369,24.876406
"Mätästie 1, Helsinki",60.262997,25.079348
"Eteläranta 1, Helsinki",60.163776,24.952468
"Erkki Melartinin Tie 1, Helsinki",60.246488,24.989467
"Docksgatan, Helsingfors",60.158471,24.934135
"Tunnelitie, Kauniainen",60.212053,24.728824
"Museokatu 1, Helsinki",60.174939,24.931732
"Keilalahdentie 4, Espoo",60.170162,24.828502
"Lintulahdenkuja 4, Helsinki",60.183229,24.961273
"Työpajankatu 13, Helsinki",60.188174,24.973899
"Ratakatu, Helsinki",60.162826,24.943309
"Antti Korpin Tie 1, Helsinki",60.218009,24.96666
"Kaasutehtaankatu 1, Helsinki",60.186696,24.974134
"Hankasuontie 11, Helsinki",60.249193,24.840321
"Katajanokan terminaali, Helsinki",60.16426,24.969331
"Ratamestarinkatu 11, Helsinki",60.201224,24.93946
"Helsinginkatu 13, Helsinki",60.18751,24.955759
"Joupinpuisto 1, Espoo",60.201966,24.680918
"Tammasaarenkatu 1, Helsinki",60.161071,24.903751
"Unikkotie 5, Vantaa",60.292541,25.039039
"Piilipuuntie 31, Espoo",60.189427,24.738661
"Kuuluttajankatu 2, Helsinki",60.204807,24.91814
"Runeberginkatu 43, Helsinki",60.175938,24.922672
"Viherkalliontie 7, Espoo",60.228399,24.747444
"Anjankuja 3, Espoo",60.157255,24.739936
"Haaga, Helsinki",60.222458,24.905532
"Niittyportti 4, Espoo",60.169612,24.769986
"Pohjoinen Hesperiankatu 15, Helsinki",60.177692,24.924509
"Pasilan asema, Helsinki",60.199228,24.933114
"Lumikintie 3, Helsinki",60.203789,25.058198
"Hakaniemenranta 6, Helsinki",60.178422,24.955331
"Talin keilahalli, Helsinki",60.210315,24.878877
"Malminkatu 3, Helsinki",60.168204,24.926658
"Hansatie 4, Espoo",60.186795,24.589834
"Hämeentie 85, Helsinki",60.196424,24.963071
"Puistomäki 1, Espoo",60.216715,24.788144
"Karhunkierros 4, Vantaa",60.260385,24.810759
"Elimäenkatu 1, Helsinki",60.193487,24.953132
"Radiokatu 11, Helsinki",60.202923,24.920569
"Kokkokalliontie 3, Helsinki",60.228824,24.851585
"Kauniala, Kauniainen",60.218542,24.701444
"Kivalterintie 20, Helsinki",60.229949,24.952285
"Leppälinnunrinne 6, Espoo",60.230128,24.781858
"Vaakatie 6, Helsinki",60.230205,24.875984
"Fredrikinkatu 12, Helsinki",60.160908,24.941445
"Mannerheimintie 40, Helsinki",60.177142,24.929538
"Hiekkaharjun asema, Vantaa",60.303175,25.049125
"Maasälväntie 5, Nurmijärvi",60.362158,24.728589
"Otaniementie, Espoo",60.18015,24.834483
"Harustie 7, Helsinki",60.203507,25.121586
"Friisilä, Espoo",60.166243,24.719322
"Kuunkatu, Espoo",60.172322,24.722822
"Kipparlahden silmukka, Helsinki",60.192017,25.019554
"Pyyntitie 1, Espoo",60.158267,24.734496
"Adolf Lindforsin tie, Helsinki",60.229132,24.893596
"Mechelininkatu, Helsinki",60.173492,24.919133
"Svanströminkuja 1, Helsinki",60.167507,25.043793
"Nauvontie 18, Helsinki",60.207601,24.900529
"Kanneltie 2, Helsinki",60.240597,24.883874
"Pasilanraitio 10, Helsinki",60.200564,24.924183
"Katajanokanlaituri 8, Helsinki",60.163838,24.96835
"Televisiokatu 4, Helsinki",60.204326,24.924703
"Miestentie 1, Espoo",60.178232,24.828168
"Seltterikuja 4, Helsinki",60.238024,24.848435
"Hämeentie 32, Helsinki",60.183863,24.958691
"Tuulikuja 2, Espoo",60.170598,24.801576
"Energiakuja 3, Helsinki",60.166671,24.902258
"Ukonvaaja 1, Espoo",60.18546,24.792159
"Keilasatama 5, Espoo",60.1728,24.829951
"Laajasuontie 35, Helsinki",60.220257,24.894321
"Laaksotie 20, Vantaa",60.321167,25.010719
"Lapinlahdenkatu 16, Helsinki",60.167202,24.922881
"Lönnrotinkatu 1, Helsinki",60.167549,24.941083
"Kylmäojantie, Vantaa",60.32075,25.01585
"Haukilahdensolmu, Espoo",60.167484,24.772868
"Unioninkatu 45, Helsinki",60.175374,24.951051
"Vellamonkatu 1, Helsinki",60.193102,24.966072
"Mannerheimintie, Helsinki",60.187696,24.918749
"Snellmaninkatu, Helsinki",60.173956,24.95235
"Porslahdentie 24, Helsinki",60.213291,25.149238
"Laajasuontie 31, Helsinki",60.21988,24.897144
"Herttoniemen sairaala, Helsinki",60.207444,25.036071
"Atomitie 5, Helsinki",60.222465,24.872242
"Untamontie 1, Helsinki",60.209937,24.948191
"Sähkötie 5, Vantaa",60.277384,24.975273
"Pääskylänrinne 3, Helsinki",60.187927,24.965924
"Ruoholahdenkatu 21, Helsinki",60.164586,24.923876
"Otto Brandtin Tie 16, Helsinki",60.233136,24.978492
"Käskynhaltijantie 5, Helsinki",60.23704,24.972453
"Untamontie 9, Helsinki",60.211184,24.951542
"Leppälinnunrinne, Espoo",60.229247,24.782926
"Kyllikinportti, Helsinki",60.199837,24.925613
"Klariksentie 1, Espoo",60.18436,24.740236
"Kasarmikatu 4, Helsinki",60.160015,24.947574
"Lehtikallio 4, Vantaa",60.2551,24.812774
"Käpyläntie 2, Helsinki",60.21407,24.95759
"Maistraatinportti 2, Helsinki",60.198339,24.927228
"Koskelantie 5, Helsinki",60.207976,24.946851
"Neljäs Linja 2, Helsinki",60.181669,24.953832
"Riistavuorenkuja 4, Helsinki",60.218077,24.885452
"Kielotie 13, Vantaa",60.294127,25.03936
"Sturenkatu 22, Helsinki",60.193849,24.954463
